row_id,polygon_id,ring_id,distance_px,distance_map,raster_row,raster_col,x,y
2718,34,1,1.505484,0.000135,1021,2885,104.159882,30.875321
2719,34,2,2.490089,0.000224,1021,2886,104.159972,30.875321
2720,34,2,3.067361,0.000276,1021,2887,104.160061,30.875321
2721,34,2,2.193173,0.000197,1021,2888,104.160151,30.875321
2722,34,1,1.208998,0.000109,1021,2889,104.160241,30.875321
2723,34,0,0.224823,2e-05,1021,2890,104.160331,30.875321
2724,34,0,0.695676,6.2e-05,1022,2884,104.159792,30.875231
2725,34,1,1.68028,0.000151,1022,2885,104.159882,30.875231
2726,34,1,1.948352,0.000175,1022,2886,104.159972,30.875231
2727,34,2,2.075473,0.000186,1022,2887,104.160061,30.875231
2728,34,2,2.015971,0.000181,1022,2888,104.160151,30.875231
2729,34,1,1.031797,9.3e-05,1022,2889,104.160241,30.875231
2730,34,0,0.047622,4e-06,1022,2890,104.160331,30.875231
2731,34,0,0.702222,6.3e-05,1023,2884,104.159792,30.875141
2732,34,0,0.829344,7.5e-05,1023,2885,104.159882,30.875141
2733,34,0,0.956465,8.6e-05,1023,2886,104.159972,30.875141
2734,34,1,1.083586,9.7e-05,1023,2887,104.160061,30.875141
2735,34,1,1.210708,0.000109,1023,2888,104.160151,30.875141
2736,34,0,0.854596,7.7e-05,1023,2889,104.160241,30.875141
2737,34,0,0.091699,8e-06,1024,2887,104.160061,30.875051
2738,34,0,0.21882,2e-05,1024,2888,104.160151,30.875051
2739,34,0,0.345942,3.1e-05,1024,2889,104.160241,30.875051
2740,21,0,0.201363,1.8e-05,1209,3031,104.172997,30.858433
2741,21,0,0.255066,2.3e-05,1209,3032,104.173087,30.858433
2742,21,0,0.13394,1.2e-05,1209,3033,104.173177,30.858433
2743,21,0,0.487647,4.4e-05,1210,3031,104.172997,30.858343
2744,21,1,1.110033,0.0001,1210,3032,104.173087,30.858343
2745,21,0,0.110312,1e-05,1210,3033,104.173177,30.858343
2746,21,0,0.255517,2.3e-05,1211,3031,104.172997,30.858253
2747,21,0,0.265785,2.4e-05,1211,3032,104.173087,30.858253
2748,21,0,0.086685,8e-06,1211,3033,104.173177,30.858253
2749,417,0,0.458869,4.1e-05,1197,1976,104.078225,30.859511
2750,417,0,0.51697,4.6e-05,1197,1977,104.078315,30.859511
2751,417,0,0.575071,5.2e-05,1197,1978,104.078405,30.859511
2752,417,0,0.633172,5.7e-05,1197,1979,104.078494,30.859511
2753,417,0,0.691272,6.2e-05,1197,1980,104.078584,30.859511
2754,417,0,0.749373,6.7e-05,1197,1981,104.078674,30.859511
2755,417,0,0.270067,2.4e-05,1197,1982,104.078764,30.859511
2756,417,0,0.713207,6.4e-05,1198,1976,104.078225,30.859421
2757,417,1,1.515281,0.000136,1198,1977,104.078315,30.859421
2758,417,1,1.573382,0.000141,1198,1978,104.078405,30.859421
2759,417,1,1.631482,0.000147,1198,1979,104.078494,30.859421
2760,417,1,1.689583,0.000152,1198,1980,104.078584,30.859421
2761,417,1,1.363466,0.000122,1198,1981,104.078674,30.859421
2762,417,0,0.368303,3.3e-05,1198,1982,104.078764,30.859421
2763,417,0,0.61481,5.5e-05,1199,1976,104.078225,30.859331
2764,417,1,1.609958,0.000145,1199,1977,104.078315,30.859331
2765,417,2,2.571692,0.000231,1199,1978,104.078405,30.859331
2766,417,2,2.629793,0.000236,1199,1979,104.078494,30.859331
2767,417,2,2.456865,0.000221,1199,1980,104.078584,30.859331
2768,417,1,1.461702,0.000131,1199,1981,104.078674,30.859331
2769,417,0,0.466539,4.2e-05,1199,1982,104.078764,30.859331
2770,417,0,0.516414,4.6e-05,1200,1976,104.078225,30.859241
2771,417,1,1.511561,0.000136,1200,1977,104.078315,30.859241
2772,417,2,2.506709,0.000225,1200,1978,104.078405,30.859241
2773,417,2,2.518158,0.000226,1200,1979,104.078494,30.859241
2774,417,2,2.440032,0.000219,1200,1980,104.078584,30.859241
2775,417,1,1.559938,0.00014,1200,1981,104.078674,30.859241
2776,417,0,0.564775,5.1e-05,1200,1982,104.078764,30.859241
2777,417,0,0.418018,3.8e-05,1201,1976,104.078225,30.859151
2778,417,1,1.413165,0.000127,1201,1977,104.078315,30.859151
2779,417,1,1.59934,0.000144,1201,1978,104.078405,30.859151
2780,417,1,1.521214,0.000137,1201,1979,104.078494,30.859151
2781,417,1,1.443089,0.00013,1201,1980,104.078584,30.859151
2782,417,1,1.364963,0.000123,1201,1981,104.078674,30.859151
2783,417,0,0.663011,6e-05,1201,1982,104.078764,30.859151
2784,417,0,0.319622,2.9e-05,1202,1976,104.078225,30.859061
2785,417,0,0.680522,6.1e-05,1202,1977,104.078315,30.859061
2786,417,0,0.602396,5.4e-05,1202,1978,104.078405,30.859061
2787,417,0,0.524271,4.7e-05,1202,1979,104.078494,30.859061
2788,417,0,0.446145,4e-05,1202,1980,104.078584,30.859061
2789,417,0,0.36802,3.3e-05,1202,1981,104.078674,30.859061
2790,417,0,0.289894,2.6e-05,1202,1982,104.078764,30.859061
2791,383,0,0.468004,4.2e-05,1198,955,103.986507,30.859421
2792,383,0,0.035836,3e-06,1198,956,103.986597,30.859421
2793,383,0,0.096221,9e-06,1199,954,103.986417,30.859331
2794,383,0,0.967562,8.7e-05,1199,955,103.986507,30.859331
2795,383,0,0.864987,7.8e-05,1199,956,103.986597,30.859331
2796,383,0,0.586898,5.3e-05,1200,954,103.986417,30.859241
2797,383,1,1.261169,0.000113,1200,955,103.986507,30.859241
2798,383,0,0.384285,3.5e-05,1200,956,103.986597,30.859241
2799,383,0,0.206234,1.9e-05,1201,953,103.986327,30.859151
2800,383,1,1.077575,9.7e-05,1201,954,103.986417,30.859151
2801,383,0,0.780467,7e-05,1201,955,103.986507,30.859151
2802,383,0,0.696911,6.3e-05,1202,953,103.986327,30.859061
2803,383,1,1.176649,0.000106,1202,954,103.986417,30.859061
2804,383,0,0.299765,2.7e-05,1202,955,103.986507,30.859061
2805,383,0,0.316247,2.8e-05,1203,952,103.986237,30.858972
2806,383,1,1.173144,0.000105,1203,953,103.986327,30.858972
2807,383,0,0.695947,6.3e-05,1203,954,103.986417,30.858972
2808,383,0,0.252562,2.3e-05,1204,953,103.986327,30.858882
2809,383,0,0.215245,1.9e-05,1204,954,103.986417,30.858882
2810,419,0,0.570011,5.1e-05,1203,1984,104.078944,30.858972
2811,419,0,0.625621,5.6e-05,1203,1985,104.079033,30.858972
2812,419,0,0.681231,6.1e-05,1203,1986,104.079123,30.858972
2813,419,0,0.736841,6.6e-05,1203,1987,104.079213,30.858972
2814,419,0,0.792451,7.1e-05,1203,1988,104.079303,30.858972
2815,419,0,0.848061,7.6e-05,1203,1989,104.079393,30.858972
2816,419,0,0.903671,8.1e-05,1203,1990,104.079483,30.858972
2817,419,0,0.137288,1.2e-05,1203,1991,104.079572,30.858972
2818,419,0,0.614101,5.5e-05,1204,1984,104.078944,30.858882
2819,419,1,1.608526,0.000144,1204,1985,104.079033,30.858882
2820,419,1,1.679684,0.000151,1204,1986,104.079123,30.858882
2821,419,1,1.735294,0.000156,1204,1987,104.079213,30.858882
2822,419,1,1.790904,0.000161,1204,1988,104.079303,30.858882
2823,419,1,1.846514,0.000166,1204,1989,104.079393,30.858882
2824,419,1,1.230247,0.000111,1204,1990,104.079483,30.858882
2825,419,0,0.235035,2.1e-05,1204,1991,104.079572,30.858882
2826,419,0,0.508651,4.6e-05,1205,1984,104.078944,30.858792
2827,419,1,1.503076,0.000135,1205,1985,104.079033,30.858792
2828,419,2,2.497501,0.000224,1205,1986,104.079123,30.858792
2829,419,2,2.733746,0.000246,1205,1987,104.079213,30.858792
2830,419,2,2.789356,0.000251,1205,1988,104.079303,30.858792
2831,419,2,2.323205,0.000209,1205,1989,104.079393,30.858792
2832,419,1,1.327994,0.000119,1205,1990,104.079483,30.858792
2833,419,0,0.332783,3e-05,1205,1991,104.079572,30.858792
2834,419,0,0.403202,3.6e-05,1206,1984,104.078944,30.858702
2835,419,1,1.397627,0.000126,1206,1985,104.079033,30.858702
2836,419,2,2.392051,0.000215,1206,1986,104.079123,30.858702
2837,419,2,3.386476,0.000304,1206,1987,104.079213,30.858702
2838,419,2,3.416164,0.000307,1206,1988,104.079303,30.858702
2839,419,2,2.420953,0.000217,1206,1989,104.079393,30.858702
2840,419,1,1.425741,0.000128,1206,1990,104.079483,30.858702
2841,419,0,0.43053,3.9e-05,1206,1991,104.079572,30.858702
2842,419,0,0.297752,2.7e-05,1207,1984,104.078944,30.858612
2843,419,1,1.292177,0.000116,1207,1985,104.079033,30.858612
2844,419,2,2.286602,0.000205,1207,1986,104.079123,30.858612
2845,419,2,3.281026,0.000295,1207,1987,104.079213,30.858612
2846,419,2,3.513911,0.000316,1207,1988,104.079303,30.858612
2847,419,2,2.5187,0.000226,1207,1989,104.079393,30.858612
2848,419,1,1.523489,0.000137,1207,1990,104.079483,30.858612
2849,419,0,0.528277,4.7e-05,1207,1991,104.079572,30.858612
2850,419,0,0.192303,1.7e-05,1208,1984,104.078944,30.858522
2851,419,1,1.186728,0.000107,1208,1985,104.079033,30.858522
2852,419,2,2.181152,0.000196,1208,1986,104.079123,30.858522
2853,419,2,3.175577,0.000285,1208,1987,104.079213,30.858522
2854,419,2,3.611659,0.000324,1208,1988,104.079303,30.858522
2855,419,2,2.616447,0.000235,1208,1989,104.079393,30.858522
2856,419,1,1.621236,0.000146,1208,1990,104.079483,30.858522
2857,419,0,0.626025,5.6e-05,1208,1991,104.079572,30.858522
2858,419,0,0.086853,8e-06,1209,1984,104.078944,30.858433
2859,419,1,1.081278,9.7e-05,1209,1985,104.079033,30.858433
2860,419,2,2.075703,0.000186,1209,1986,104.079123,30.858433
2861,419,2,3.070127,0.000276,1209,1987,104.079213,30.858433
2862,419,2,3.125827,0.000281,1209,1988,104.079303,30.858433
2863,419,2,2.714195,0.000244,1209,1989,104.079393,30.858433
2864,419,1,1.718983,0.000154,1209,1990,104.079483,30.858433
2865,419,0,0.723772,6.5e-05,1209,1991,104.079572,30.858433
2866,419,0,0.975828,8.8e-05,1210,1985,104.079033,30.858343
2867,419,1,1.970253,0.000177,1210,1986,104.079123,30.858343
2868,419,2,2.180079,0.000196,1210,1987,104.079213,30.858343
2869,419,2,2.127225,0.000191,1210,1988,104.079303,30.858343
2870,419,2,2.074371,0.000186,1210,1989,104.079393,30.858343
2871,419,1,1.816731,0.000163,1210,1990,104.079483,30.858343
2872,419,0,0.821519,7.4e-05,1210,1991,104.079572,30.858343
2873,419,0,0.870379,7.8e-05,1211,1985,104.079033,30.858253
2874,419,1,1.23433,0.000111,1211,1986,104.079123,30.858253
2875,419,1,1.181476,0.000106,1211,1987,104.079213,30.858253
2876,419,1,1.128622,0.000101,1211,1988,104.079303,30.858253
2877,419,1,1.075768,9.7e-05,1211,1989,104.079393,30.858253
2878,419,1,1.022914,9.2e-05,1211,1990,104.079483,30.858253
2879,419,0,0.919267,8.3e-05,1211,1991,104.079572,30.858253
2880,419,0,0.288582,2.6e-05,1212,1985,104.079033,30.858163
2881,419,0,0.235728,2.1e-05,1212,1986,104.079123,30.858163
2882,419,0,0.182874,1.6e-05,1212,1987,104.079213,30.858163
2883,419,0,0.13002,1.2e-05,1212,1988,104.079303,30.858163
2884,419,0,0.077166,7e-06,1212,1989,104.079393,30.858163
2885,419,0,0.024312,2e-06,1212,1990,104.079483,30.858163
2886,96,0,0.272298,2.4e-05,1224,676,103.961444,30.857085
2887,96,0,0.093859,8e-06,1224,677,103.961534,30.857085
2888,96,0,0.137643,1.2e-05,1224,678,103.961624,30.857085
2889,96,0,0.549311,4.9e-05,1225,676,103.961444,30.856995
2890,96,1,1.0929,9.8e-05,1225,677,103.961534,30.856995
2891,96,1,1.136684,0.000102,1225,678,103.961624,30.856995
2892,96,0,0.880056,7.9e-05,1225,679,103.961713,30.856995
2893,96,0,0.573629,5.2e-05,1225,680,103.961803,30.856995
2894,96,0,0.317125,2.8e-05,1225,681,103.961893,30.856995
2895,96,0,0.826325,7.4e-05,1226,676,103.961444,30.856905
2896,96,1,1.787191,0.000161,1226,677,103.961534,30.856905
2897,96,2,2.135725,0.000192,1226,678,103.961624,30.856905
2898,96,1,1.83195,0.000165,1226,679,103.961713,30.856905
2899,96,0,0.932818,8.4e-05,1226,680,103.961803,30.856905
2900,96,0,0.142472,1.3e-05,1227,675,103.961354,30.856816
2901,96,0,0.826659,7.4e-05,1227,676,103.961444,30.856816
2902,96,1,1.210138,0.000109,1227,677,103.961534,30.856816
2903,96,1,1.593617,0.000143,1227,678,103.961624,30.856816
2904,96,1,1.545864,0.000139,1227,679,103.961713,30.856816
2905,96,0,0.602126,5.4e-05,1227,680,103.961803,30.856816
2906,96,0,0.286588,2.6e-05,1228,677,103.961534,30.856726
2907,96,0,0.670067,6e-05,1228,678,103.961624,30.856726
2908,96,1,1.053546,9.5e-05,1228,679,103.961713,30.856726
2909,96,0,0.271433,2.4e-05,1228,680,103.961803,30.856726
2910,96,0,0.129997,1.2e-05,1229,679,103.961713,30.856636
2911,116,0,0.416074,3.7e-05,1087,1633,104.047413,30.869392
2912,116,0,0.50639,4.5e-05,1087,1634,104.047503,30.869392
2913,116,0,0.596707,5.4e-05,1087,1635,104.047592,30.869392
2914,116,0,0.687023,6.2e-05,1087,1636,104.047682,30.869392
2915,116,0,0.523919,4.7e-05,1088,1633,104.047413,30.869302
2916,116,1,1.502304,0.000135,1088,1634,104.047503,30.869302
2917,116,1,1.59262,0.000143,1088,1635,104.047592,30.869302
2918,116,1,1.157177,0.000104,1088,1636,104.047682,30.869302
2919,116,0,0.185867,1.7e-05,1088,1637,104.047772,30.869302
2920,116,0,0.556712,5e-05,1089,1633,104.047413,30.869212
2921,116,1,1.556174,0.00014,1089,1634,104.047503,30.869212
2922,116,2,2.366305,0.000213,1089,1635,104.047592,30.869212
2923,116,1,1.394996,0.000125,1089,1636,104.047682,30.869212
2924,116,0,0.423686,3.8e-05,1089,1637,104.047772,30.869212
2925,116,0,0.589506,5.3e-05,1090,1633,104.047413,30.869123
2926,116,1,1.588968,0.000143,1090,1634,104.047503,30.869123
2927,116,2,2.58843,0.000233,1090,1635,104.047592,30.869123
2928,116,1,1.632815,0.000147,1090,1636,104.047682,30.869123
2929,116,0,0.661506,5.9e-05,1090,1637,104.047772,30.869123
2930,116,0,0.6223,5.6e-05,1091,1633,104.047413,30.869033
2931,116,1,1.621762,0.000146,1091,1634,104.047503,30.869033
2932,116,2,2.621224,0.000235,1091,1635,104.047592,30.869033
2933,116,1,1.870634,0.000168,1091,1636,104.047682,30.869033
2934,116,0,0.899325,8.1e-05,1091,1637,104.047772,30.869033
2935,116,0,0.655093,5.9e-05,1092,1633,104.047413,30.868943
2936,116,1,1.654555,0.000149,1092,1634,104.047503,30.868943
2937,116,2,2.654017,0.000238,1092,1635,104.047592,30.868943
2938,116,2,2.108453,0.000189,1092,1636,104.047682,30.868943
2939,116,1,1.137144,0.000102,1092,1637,104.047772,30.868943
2940,116,0,0.165835,1.5e-05,1092,1638,104.047862,30.868943
2941,116,0,0.097237,9e-06,1093,1632,104.047323,30.868853
2942,116,0,0.994619,8.9e-05,1093,1633,104.047413,30.868853
2943,116,1,1.892002,0.00017,1093,1634,104.047503,30.868853
2944,116,2,2.811437,0.000253,1093,1635,104.047592,30.868853
2945,116,2,2.346273,0.000211,1093,1636,104.047682,30.868853
2946,116,1,1.374963,0.000124,1093,1637,104.047772,30.868853
2947,116,0,0.403654,3.6e-05,1093,1638,104.047862,30.868853
2948,116,0,0.53849,4.8e-05,1094,1632,104.047323,30.868763
2949,116,1,1.435872,0.000129,1094,1633,104.047413,30.868763
2950,116,2,2.333255,0.00021,1094,1634,104.047503,30.868763
2951,116,2,3.230638,0.00029,1094,1635,104.047592,30.868763
2952,116,2,2.584092,0.000232,1094,1636,104.047682,30.868763
2953,116,1,1.612782,0.000145,1094,1637,104.047772,30.868763
2954,116,0,0.641473,5.8e-05,1094,1638,104.047862,30.868763
2955,116,0,0.095866,9e-06,1095,1631,104.047233,30.868673
2956,116,0,0.979743,8.8e-05,1095,1632,104.047323,30.868673
2957,116,1,1.877125,0.000169,1095,1633,104.047413,30.868673
2958,116,2,2.774508,0.000249,1095,1634,104.047503,30.868673
2959,116,2,2.88734,0.000259,1095,1635,104.047592,30.868673
2960,116,2,2.76053,0.000248,1095,1636,104.047682,30.868673
2961,116,1,1.850602,0.000166,1095,1637,104.047772,30.868673
2962,116,0,0.879292,7.9e-05,1095,1638,104.047862,30.868673
2963,116,0,0.667935,6e-05,1096,1631,104.047233,30.868584
2964,116,1,1.48814,0.000134,1096,1632,104.047323,30.868584
2965,116,2,2.149033,0.000193,1096,1633,104.047413,30.868584
2966,116,2,2.022223,0.000182,1096,1634,104.047503,30.868584
2967,116,1,1.895413,0.00017,1096,1635,104.047592,30.868584
2968,116,1,1.768603,0.000159,1096,1636,104.047682,30.868584
2969,116,1,1.641793,0.000147,1096,1637,104.047772,30.868584
2970,116,1,1.117111,0.0001,1096,1638,104.047862,30.868584
2971,116,0,0.145802,1.3e-05,1096,1639,104.047952,30.868584
2972,116,0,0.419799,3.8e-05,1097,1630,104.047143,30.868494
2973,116,1,1.240004,0.000111,1097,1631,104.047233,30.868494
2974,116,1,1.283916,0.000115,1097,1632,104.047323,30.868494
2975,116,1,1.157106,0.000104,1097,1633,104.047413,30.868494
2976,116,1,1.030296,9.3e-05,1097,1634,104.047503,30.868494
2977,116,0,0.903486,8.1e-05,1097,1635,104.047592,30.868494
2978,116,0,0.776676,7e-05,1097,1636,104.047682,30.868494
2979,116,0,0.649866,5.8e-05,1097,1637,104.047772,30.868494
2980,116,0,0.523056,4.7e-05,1097,1638,104.047862,30.868494
2981,116,0,0.383621,3.4e-05,1097,1639,104.047952,30.868494
2982,116,0,0.171663,1.5e-05,1098,1629,104.047053,30.868404
2983,116,0,0.545609,4.9e-05,1098,1630,104.047143,30.868404
2984,116,0,0.418799,3.8e-05,1098,1631,104.047233,30.868404
2985,116,0,0.291989,2.6e-05,1098,1632,104.047323,30.868404
2986,116,0,0.165179,1.5e-05,1098,1633,104.047413,30.868404
2987,116,0,0.038369,3e-06,1098,1634,104.047503,30.868404
2988,402,0,0.170206,1.5e-05,881,1383,104.024955,30.887897
2989,402,0,0.196441,1.8e-05,881,1384,104.025045,30.887897
2990,402,0,0.222677,2e-05,881,1385,104.025134,30.887897
2991,402,0,0.057045,5e-06,881,1386,104.025224,30.887897
2992,402,0,0.752059,6.8e-05,882,1383,104.024955,30.887807
2993,402,1,1.196097,0.000107,882,1384,104.025045,30.887807
2994,402,0,0.562704,5.1e-05,882,1385,104.025134,30.887807
2995,402,0,0.325357,2.9e-05,883,1382,104.024865,30.887718
2996,402,1,1.21286,0.000109,883,1383,104.024955,30.887718
2997,402,1,1.068363,9.6e-05,883,1384,104.025045,30.887718
2998,402,0,0.155172,1.4e-05,883,1385,104.025134,30.887718
2999,402,0,0.786157,7.1e-05,884,1382,104.024865,30.887628
3000,402,1,1.205547,0.000108,884,1383,104.024955,30.887628
3001,402,0,0.660831,5.9e-05,884,1384,104.025045,30.887628
3002,402,0,0.247194,2.2e-05,885,1383,104.024955,30.887538
3003,402,0,0.253299,2.3e-05,885,1384,104.025045,30.887538
3004,69,0,0.405508,3.6e-05,429,1317,104.019026,30.928501
3005,69,0,0.021336,2e-06,429,1318,104.019116,30.928501
3006,69,0,0.310687,2.8e-05,430,1317,104.019026,30.928411
3007,69,0,0.942591,8.5e-05,430,1318,104.019116,30.928411
3008,69,0,0.553631,5e-05,430,1319,104.019206,30.928411
3009,69,0,0.164671,1.5e-05,430,1320,104.019295,30.928411
3010,69,0,0.215866,1.9e-05,431,1317,104.019026,30.928321
3011,69,1,1.21136,0.000109,431,1318,104.019116,30.928321
3012,69,1,1.458004,0.000131,431,1319,104.019206,30.928321
3013,69,1,1.070329,9.6e-05,431,1320,104.019295,30.928321
3014,69,0,0.118355,1.1e-05,431,1321,104.019385,30.928321
3015,69,0,0.121044,1.1e-05,432,1317,104.019026,30.928232
3016,69,0,0.372454,3.3e-05,432,1318,104.019116,30.928232
3017,69,0,0.462024,4.2e-05,432,1319,104.019206,30.928232
3018,69,0,0.551593,5e-05,432,1320,104.019295,30.928232
3019,197,0,0.241245,2.2e-05,162,1588,104.04337,30.952486
3020,197,0,0.782465,7e-05,163,1588,104.04337,30.952396
3021,197,0,0.96274,8.6e-05,163,1589,104.04346,30.952396
3022,197,0,0.715325,6.4e-05,163,1590,104.04355,30.952396
3023,197,0,0.46791,4.2e-05,163,1591,104.04364,30.952396
3024,197,0,0.220495,2e-05,163,1592,104.04373,30.952396
3025,197,0,0.173204,1.6e-05,164,1587,104.04328,30.952307
3026,197,1,1.115957,0.0001,164,1588,104.04337,30.952307
3027,197,1,1.931649,0.000174,164,1589,104.04346,30.952307
3028,197,1,1.684234,0.000151,164,1590,104.04355,30.952307
3029,197,1,1.436819,0.000129,164,1591,104.04364,30.952307
3030,197,1,1.189404,0.000107,164,1592,104.04373,30.952307
3031,197,0,0.941989,8.5e-05,164,1593,104.043819,30.952307
3032,197,0,0.694574,6.2e-05,164,1594,104.043909,30.952307
3033,197,0,0.447159,4e-05,164,1595,104.043999,30.952307
3034,197,0,0.199744,1.8e-05,164,1596,104.044089,30.952307
3035,197,0,0.506696,4.6e-05,165,1587,104.04328,30.952217
3036,197,1,1.449449,0.00013,165,1588,104.04337,30.952217
3037,197,1,1.92041,0.000173,165,1589,104.04346,30.952217
3038,197,2,2.170002,0.000195,165,1590,104.04355,30.952217
3039,197,2,2.405729,0.000216,165,1591,104.04364,30.952217
3040,197,2,2.158314,0.000194,165,1592,104.04373,30.952217
3041,197,1,1.910899,0.000172,165,1593,104.043819,30.952217
3042,197,1,1.663484,0.000149,165,1594,104.043909,30.952217
3043,197,1,1.416069,0.000127,165,1595,104.043999,30.952217
3044,197,0,0.95491,8.6e-05,165,1596,104.044089,30.952217
3045,197,0,0.321894,2.9e-05,165,1597,104.044179,30.952217
3046,197,0,0.452875,4.1e-05,166,1587,104.04328,30.952127
3047,197,0,0.702467,6.3e-05,166,1588,104.04337,30.952127
3048,197,0,0.952059,8.6e-05,166,1589,104.04346,30.952127
3049,197,1,1.20165,0.000108,166,1590,104.04355,30.952127
3050,197,1,1.451242,0.00013,166,1591,104.04364,30.952127
3051,197,1,1.700834,0.000153,166,1592,104.04373,30.952127
3052,197,1,1.950426,0.000175,166,1593,104.043819,30.952127
3053,197,1,1.770422,0.000159,166,1594,104.043909,30.952127
3054,197,0,0.850224,7.6e-05,166,1595,104.043999,30.952127
3055,197,0,0.180772,1.6e-05,166,1596,104.044089,30.952127
3056,197,0,0.233299,2.1e-05,167,1590,104.04355,30.952037
3057,197,0,0.482891,4.3e-05,167,1591,104.04364,30.952037
3058,197,0,0.732483,6.6e-05,167,1592,104.04373,30.952037
3059,197,0,0.982075,8.8e-05,167,1593,104.043819,30.952037
3060,197,1,1.231667,0.000111,167,1594,104.043909,30.952037
3061,197,0,0.880138,7.9e-05,167,1595,104.043999,30.952037
3062,197,0,0.216456,1.9e-05,167,1596,104.044089,30.952037
3063,197,0,0.013724,1e-06,168,1593,104.043819,30.951947
3064,197,0,0.263316,2.4e-05,168,1594,104.043909,30.951947
3065,197,0,0.512908,4.6e-05,168,1595,104.043999,30.951947
3066,197,0,0.7625,6.8e-05,168,1596,104.044089,30.951947
3067,197,0,0.346577,3.1e-05,168,1597,104.044179,30.951947
3068,110,0,0.182445,1.6e-05,842,1717,104.054959,30.891401
3069,110,0,0.461342,4.1e-05,842,1718,104.055048,30.891401
3070,110,0,0.143249,1.3e-05,842,1719,104.055138,30.891401
3071,110,0,0.429467,3.9e-05,843,1717,104.054959,30.891311
3072,110,1,1.398477,0.000126,843,1718,104.055048,30.891311
3073,110,1,1.091309,9.8e-05,843,1719,104.055138,30.891311
3074,110,0,0.773216,6.9e-05,843,1720,104.055228,30.891311
3075,110,0,0.676488,6.1e-05,844,1717,104.054959,30.891221
3076,110,1,1.074782,9.7e-05,844,1718,104.055048,30.891221
3077,110,1,1.469207,0.000132,844,1719,104.055138,30.891221
3078,110,0,0.513033,4.6e-05,844,1720,104.055228,30.891221
3079,110,0,0.256213,2.3e-05,845,1717,104.054959,30.891131
3080,110,0,0.160889,1.4e-05,845,1718,104.055048,30.891131
3081,110,0,0.566846,5.1e-05,845,1719,104.055138,30.891131
3082,110,0,0.220235,2e-05,845,1720,104.055228,30.891131
3083,81,0,0.336119,3e-05,966,925,103.983812,30.880262
3084,81,0,0.458493,4.1e-05,966,926,103.983902,30.880262
3085,81,0,0.493052,4.4e-05,966,927,103.983992,30.880262
3086,81,0,0.52761,4.7e-05,966,928,103.984081,30.880262
3087,81,0,0.217751,2e-05,967,925,103.983812,30.880172
3088,81,1,1.21072,0.000109,967,926,103.983902,30.880172
3089,81,1,1.216004,0.000109,967,927,103.983992,30.880172
3090,81,0,0.824525,7.4e-05,967,928,103.984081,30.880172
3091,81,0,0.099382,9e-06,968,925,103.983812,30.880082
3092,81,0,0.278828,2.5e-05,968,926,103.983902,30.880082
3093,81,0,0.217864,2e-05,968,927,103.983992,30.880082
3094,81,0,0.1569,1.4e-05,968,928,103.984081,30.880082
3095,431,0,0.215231,1.9e-05,740,2989,104.169224,30.900564
3096,431,0,0.200448,1.8e-05,740,2990,104.169314,30.900564
3097,431,0,0.185665,1.7e-05,740,2991,104.169404,30.900564
3098,431,0,0.170882,1.5e-05,740,2992,104.169494,30.900564
3099,431,0,0.156098,1.4e-05,740,2993,104.169584,30.900564
3100,431,0,0.145155,1.3e-05,740,2994,104.169673,30.900564
3101,431,0,0.138835,1.2e-05,740,2995,104.169763,30.900564
3102,431,0,0.132514,1.2e-05,740,2996,104.169853,30.900564
3103,431,0,0.126194,1.1e-05,740,2997,104.169943,30.900564
3104,431,0,0.119873,1.1e-05,740,2998,104.170033,30.900564
3105,431,0,0.113553,1e-05,740,2999,104.170123,30.900564
3106,431,0,0.879883,7.9e-05,741,2989,104.169224,30.900474
3107,431,1,1.200338,0.000108,741,2990,104.169314,30.900474
3108,431,1,1.185555,0.000107,741,2991,104.169404,30.900474
3109,431,1,1.170772,0.000105,741,2992,104.169494,30.900474
3110,431,1,1.155989,0.000104,741,2993,104.169584,30.900474
3111,431,1,1.145135,0.000103,741,2994,104.169673,30.900474
3112,431,1,1.138815,0.000102,741,2995,104.169763,30.900474
3113,431,1,1.132494,0.000102,741,2996,104.169853,30.900474
3114,431,1,1.126174,0.000101,741,2997,104.169943,30.900474
3115,431,1,1.119853,0.000101,741,2998,104.170033,30.900474
3116,431,0,0.538245,4.8e-05,741,2999,104.170123,30.900474
3117,431,0,0.100692,9e-06,742,2988,104.169134,30.900384
3118,431,1,1.080385,9.7e-05,742,2989,104.169224,30.900384
3119,431,2,2.060079,0.000185,742,2990,104.169314,30.900384
3120,431,2,2.185446,0.000196,742,2991,104.169404,30.900384
3121,431,2,2.170663,0.000195,742,2992,104.169494,30.900384
3122,431,2,2.15588,0.000194,742,2993,104.169584,30.900384
3123,431,2,2.145115,0.000193,742,2994,104.169673,30.900384
3124,431,2,2.138795,0.000192,742,2995,104.169763,30.900384
3125,431,2,2.132474,0.000192,742,2996,104.169853,30.900384
3126,431,2,2.126154,0.000191,742,2997,104.169943,30.900384
3127,431,1,1.459722,0.000131,742,2998,104.170033,30.900384
3128,431,0,0.462588,4.2e-05,742,2999,104.170123,30.900384
3129,431,0,0.301194,2.7e-05,743,2988,104.169134,30.900294
3130,431,1,1.280888,0.000115,743,2989,104.169224,30.900294
3131,431,2,2.260581,0.000203,743,2990,104.169314,30.900294
3132,431,2,3.185337,0.000286,743,2991,104.169404,30.900294
3133,431,2,3.170554,0.000285,743,2992,104.169494,30.900294
